0	0
1.63569E-05	527999.12
3.27138E-05	1055943.68
4.90706E-05	1583358.48
6.54275E-05	2108395.52
8.17844E-05	2626250
9.81413E-05	3126942.72
0.000114498	3592468.88
0.000130855	3993313.28
0.000147212	4284331.92
0.000163569	4400000
0.000179926	3965542.894
0.000196283	3317519.335
0.000212639	2749884.907
0.000228996	2305258.289
0.000245353	1964854.081
0.00026171	1702740.942
0.000278067	1497842.826
0.000294424	1334853.973
0.000310781	1202962.575
0.000327138	1094527.363
0.000343494	1004087.005
0.000359851	927678.6043
0.000376208	862379.5259
0.000392565	805999.5049
0.000408922	756871.8858
0.000425279	713710.2136
0.000441636	675508.2742
0.000457993	641469.3752
0.000474349	610955.5784
0.000490706	583450.7407
0.000507063	558533.2505
0.00052342	535855.6606
0.000539777	515129.2958
0.000556134	496112.4917
0.000572491	478601.5137
0.000588848	462423.4796
0.000605204	447430.7926
0.000621561	433496.726
0.000637918	420511.893
0.000654275	408381.4032
0.000670632	397022.5564
0.000686989	386362.96
0.000703346	376338.9811
0.000719703	366894.4691
0.000736059	357979.6927
0.000752416	349550.4525
0.000768773	341567.3364
0.00078513	333995.0906
0.000801487	326802.0875
0.000817844	319959.8724
0.000834201	313442.7765
0.000850558	307227.585
0.000866914	301293.2509
0.000883271	295620.6484
0.000899628	290192.3589
0.000915985	284992.4844
0.000932342	280006.4857
0.000948699	275221.0401
0.000965056	270623.9166
0.000981413	266203.8665
