0        2070    0
0        2070    0
0        2070    0
0        2070    0
1        2069    0
1        2069    0
0        2070    0
1        2069    0
5        2065    0
57       2013    0
86       1984    0
128      1942    0
148      1922    0
163      1907    0
175      1895    0
179      1891    0
