3.56	-135764
3.565	-135254
3.57	-134740
3.575	-134226
3.58	-133716
3.585	-133214
3.59	-132724
3.595	-132249
3.6	-131793
3.605	-131361
3.61	-130954
3.615	-130576
3.62	-130230
3.625	-129918
3.63	-129643
3.635	-129407
3.64	-129211
3.645	-129058
3.65	-128946
3.655	-128879
3.66	-128856
3.665	-128876
3.67	-128941
3.675	-129049
3.68	-129200
3.685	-129392
3.69	-129624
3.695	-129895
3.7	-130201
3.705	-130541
3.71	-130913
3.715	-131314
3.72	-131741
3.725	-132190
3.73	-132659
3.735	-133144
3.74	-133643
3.745	-134150
3.75	-134664
3.755	-135180
3.76	-135695
3.765	-136205
3.77	-136707
3.775	-137198
3.78	-137674
3.785	-138132
3.79	-138569
3.795	-138984
3.8	-139372
3.805	-139731
3.81	-140061
3.815	-140357
3.82	-140620
3.825	-140847
3.83	-141038
3.835	-141191
3.84	-141306
3.845	-141383
3.85	-141422
3.855	-141423
3.86	-141386
3.865	-141313
3.87	-141205
3.875	-141062
3.88	-140887
3.885	-140682
3.89	-140447
3.895	-140187
3.9	-139902
3.905	-139596
3.91	-139272
3.915	-138931
3.92	-138578
3.925	-138214
3.93	-137843
3.935	-137469
3.94	-137094
3.945	-136721
3.95	-136353
3.955	-135993
3.96	-135644
3.965	-135309
3.97	-134991
3.975	-134691
3.98	-134413
3.985	-134158
3.99	-133929
3.995	-133726
4	-133553
4.005	-133409
4.01	-133297
4.015	-133217
4.02	-133170
4.025	-133155
4.03	-133174
4.035	-133227
4.04	-133312
4.045	-133429
4.05	-133577
4.055	-133756
4.06	-133964
4.065	-134200
4.07	-134461
4.075	-134747
4.08	-135055
4.085	-135383
4.09	-135729
4.095	-136090
4.1	-136464
4.105	-136848
4.11	-137241
4.115	-137638
4.12	-138038
4.125	-138437
4.13	-138834
4.135	-139225
4.14	-139608
4.145	-139981
4.15	-140342
4.155	-140687
4.16	-141015
4.165	-141324
4.17	-141612
4.175	-141877
4.18	-142118
4.185	-142334
4.19	-142524
4.195	-142686
4.2	-142821
4.205	-142926
4.21	-143004
4.215	-143052
4.22	-143072
4.225	-143063
4.23	-143027
4.235	-142964
4.24	-142876
4.245	-142762
4.25	-142626
4.255	-142467
4.26	-142288
4.265	-142091
4.27	-141877
4.275	-141648
4.28	-141407
4.285	-141156
4.29	-140897
4.295	-140631
4.3	-140363
4.305	-140093
4.31	-139824
4.315	-139559
4.32	-139299
4.325	-139047
4.33	-138805
4.335	-138575
4.34	-138359
4.345	-138158
4.35	-137975
4.355	-137810
4.36	-137665
4.365	-137542
4.37	-137441
4.375	-137363
4.38	-137310
4.385	-137281
4.39	-137276
4.395	-137297
4.4	-137343
4.405	-137413
4.41	-137508
4.415	-137626
4.42	-137768
4.425	-137931
4.43	-138116
4.435	-138321
4.44	-138544
4.445	-138784
4.45	-139039
4.455	-139308
4.46	-139589
4.465	-139881
4.47	-140180
4.475	-140486
4.48	-140796
4.485	-141109
4.49	-141422
4.495	-141733
4.5	-142040
4.505	-142343
4.51	-142637
4.515	-142923
4.52	-143197
4.525	-143459
4.53	-143707
4.535	-143940
4.54	-144156
4.545	-144354
4.55	-144534
4.555	-144693
4.56	-144833
4.565	-144951
4.57	-145048
4.575	-145124
4.58	-145178
4.585	-145210
4.59	-145222
4.595	-145212
4.6	-145182
4.605	-145133
4.61	-145065
4.615	-144979
4.62	-144876
4.625	-144758
4.63	-144626
4.635	-144481
4.64	-144324
4.645	-144158
4.65	-143984
4.655	-143804
4.66	-143618
4.665	-143430
4.67	-143241
4.675	-143052
4.68	-142865
4.685	-142682
4.69	-142504
4.695	-142334
4.7	-142172
4.705	-142020
4.71	-141879
4.715	-141752
4.72	-141638
4.725	-141539
4.73	-141456
4.735	-141389
4.74	-141340
4.745	-141309
4.75	-141296
4.755	-141302
4.76	-141326
4.765	-141369
4.77	-141431
4.775	-141511
4.78	-141609
4.785	-141725
4.79	-141857
4.795	-142005
4.8	-142168
4.805	-142346
4.81	-142536
4.815	-142738
4.82	-142951
4.825	-143174
4.83	-143404
4.835	-143640
4.84	-143882
4.845	-144127
4.85	-144375
4.855	-144622
4.86	-144869
4.865	-145114
4.87	-145355
4.875	-145590
4.88	-145819
4.885	-146040
4.89	-146252
4.895	-146454
4.9	-146644
4.905	-146822
4.91	-146987
4.915	-147138
4.92	-147274
4.925	-147395
4.93	-147501
4.935	-147590
4.94	-147664
4.945	-147721
4.95	-147762
4.955	-147787
4.96	-147797
4.965	-147791
4.97	-147770
4.975	-147736
4.98	-147687
4.985	-147626
4.99	-147554
4.995	-147470
5	-147377
5.005	-147275
5.01	-147165
5.015	-147049
5.02	-146928
5.025	-146803
5.03	-146676
5.035	-146548
5.04	-146419
5.045	-146292
5.05	-146168
5.055	-146047
5.06	-145932
5.065	-145823
5.07	-145721
5.075	-145627
5.08	-145543
5.085	-145469
5.09	-145406
5.095	-145355
5.1	-145316
5.105	-145291
5.11	-145278
5.115	-145279
5.12	-145294
5.125	-145323
5.13	-145367
5.135	-145424
5.14	-145495
5.145	-145579
5.15	-145677
5.155	-145787
5.16	-145910
5.165	-146044
5.17	-146188
5.175	-146343
5.18	-146507
5.185	-146679
5.19	-146858
5.195	-147043
5.2	-147233
5.205	-147428
5.21	-147625
5.215	-147824
5.22	-148024
5.225	-148223
5.23	-148420
5.235	-148615
5.24	-148806
5.245	-148993
5.25	-149173
5.255	-149347
5.26	-149514
5.265	-149672
5.27	-149821
5.275	-149960
5.28	-150088
5.285	-150206
5.29	-150313
5.295	-150407
5.3	-150490
5.305	-150561
5.31	-150620
5.315	-150666
5.32	-150701
5.325	-150724
5.33	-150735
5.335	-150735
5.34	-150724
5.345	-150703
5.35	-150673
5.355	-150634
5.36	-150586
5.365	-150531
5.37	-150469
5.375	-150402
5.38	-150330
5.385	-150254
5.39	-150175
5.395	-150094
5.4	-150012
5.405	-149929
5.41	-149848
5.415	-149769
5.42	-149692
5.425	-149619
5.43	-149551
5.435	-149488
5.44	-149432
5.445	-149382
5.45	-149340
5.455	-149306
5.46	-149281
5.465	-149265
5.47	-149259
5.475	-149263
5.48	-149277
5.485	-149302
5.49	-149337
5.495	-149382
5.5	-149439
5.505	-149505
5.51	-149582
5.515	-149669
5.52	-149765
5.525	-149870
5.53	-149984
5.535	-150106
5.54	-150236
5.545	-150372
5.55	-150515
5.555	-150663
5.56	-150816
5.565	-150973
5.57	-151133
5.575	-151295
5.58	-151458
5.585	-151622
5.59	-151786
5.595	-151949
5.6	-152110
5.605	-152268
5.61	-152423
5.615	-152573
5.62	-152719
5.625	-152858
5.63	-152992
5.635	-153119
5.64	-153239
5.645	-153351
5.65	-153455
5.655	-153551
5.66	-153638
5.665	-153716
5.67	-153785
5.675	-153845
5.68	-153896
5.685	-153937
5.69	-153970
5.695	-153995
5.7	-154011
5.705	-154018
5.71	-154018
5.715	-154011
5.72	-153997
5.725	-153977
5.73	-153950
5.735	-153919
5.74	-153884
5.745	-153844
5.75	-153802
5.755	-153757
5.76	-153711
5.765	-153664
5.77	-153617
5.775	-153570
5.78	-153525
5.785	-153482
5.79	-153441
5.795	-153404
5.8	-153370
5.805	-153342
5.81	-153318
5.815	-153300
5.82	-153288
5.825	-153283
5.83	-153284
5.835	-153293
5.84	-153309
5.845	-153333
5.85	-153364
5.855	-153403
5.86	-153451
5.865	-153506
5.87	-153569
5.875	-153640
5.88	-153718
5.885	-153803
5.89	-153896
5.895	-153995
5.9	-154100
5.905	-154210
5.91	-154327
5.915	-154447
5.92	-154573
5.925	-154701
5.93	-154833
5.935	-154967
5.94	-155103
5.945	-155241
5.95	-155378
5.955	-155516
5.96	-155653
5.965	-155789
5.97	-155923
5.975	-156054
5.98	-156182
5.985	-156307
5.99	-156427
5.995	-156543
6	-156654
6.005	-156760
6.01	-156859
6.015	-156953
6.02	-157041
6.025	-157122
6.03	-157196
6.035	-157264
6.04	-157325
6.045	-157379
6.05	-157427
6.055	-157468
6.06	-157502
6.065	-157530
6.07	-157552
6.075	-157568
6.08	-157578
6.085	-157584
6.09	-157585
6.095	-157581
6.1	-157574
6.105	-157563
6.11	-157549
6.115	-157533
6.12	-157516
6.125	-157496
6.13	-157477
6.135	-157457
6.14	-157437
6.145	-157418
6.15	-157401
6.155	-157385
6.16	-157372
6.165	-157362
6.17	-157355
6.175	-157352
6.18	-157353
6.185	-157359
6.19	-157369
6.195	-157385
6.2	-157406
6.205	-157432
6.21	-157464
6.215	-157502
6.22	-157546
6.225	-157596
6.23	-157652
6.235	-157714
6.24	-157781
6.245	-157854
6.25	-157933
6.255	-158016
6.26	-158105
6.265	-158198
6.27	-158296
6.275	-158397
6.28	-158502
6.285	-158611
6.29	-158722
6.295	-158835
6.3	-158951
6.305	-159068
6.31	-159186
6.315	-159304
6.32	-159422
6.325	-159540
6.33	-159657
6.335	-159772
6.34	-159886
6.345	-159998
6.35	-160107
6.355	-160213
6.36	-160315
6.365	-160414
6.37	-160509
6.375	-160600
6.38	-160686
6.385	-160768
6.39	-160845
6.395	-160917
6.4	-160984
6.405	-161046
6.41	-161102
6.415	-161154
6.42	-161201
6.425	-161243
6.43	-161280
6.435	-161313
6.44	-161341
6.445	-161365
6.45	-161385
6.455	-161402
6.46	-161415
6.465	-161426
6.47	-161434
6.475	-161439
6.48	-161443
6.485	-161446
6.49	-161447
6.495	-161448
6.5	-161449
6.505	-161450
6.51	-161451
6.515	-161454
6.52	-161457
6.525	-161463
6.53	-161471
6.535	-161481
6.54	-161494
6.545	-161510
6.55	-161530
6.555	-161553
6.56	-161579
6.565	-161610
6.57	-161645
6.575	-161684
6.58	-161728
6.585	-161776
6.59	-161828
6.595	-161885
6.6	-161946
6.605	-162012
6.61	-162082
6.615	-162155
6.62	-162233
6.625	-162315
6.63	-162399
6.635	-162488
6.64	-162579
6.645	-162673
6.65	-162769
6.655	-162867
6.66	-162968
6.665	-163069
6.67	-163172
6.675	-163276
6.68	-163380
6.685	-163483
6.69	-163587
6.695	-163690
6.7	-163792
6.705	-163893
6.71	-163992
6.715	-164089
6.72	-164184
6.725	-164277
6.73	-164367
6.735	-164454
6.74	-164538
6.745	-164618
6.75	-164695
6.755	-164769
6.76	-164839
6.765	-164905
6.77	-164968
6.775	-165027
6.78	-165082
6.785	-165133
6.79	-165180
6.795	-165225
6.8	-165265
6.805	-165303
6.81	-165337
6.815	-165369
6.82	-165398
6.825	-165424
6.83	-165449
6.835	-165471
6.84	-165492
6.845	-165511
6.85	-165530
6.855	-165547
6.86	-165564
6.865	-165581
6.87	-165599
6.875	-165616
6.88	-165634
6.885	-165654
6.89	-165674
6.895	-165696
6.9	-165720
6.905	-165746
6.91	-165775
6.915	-165805
6.92	-165839
6.925	-165875
6.93	-165914
6.935	-165956
6.94	-166001
6.945	-166050
6.95	-166102
6.955	-166157
6.96	-166215
6.965	-166277
6.97	-166342
6.975	-166410
6.98	-166481
6.985	-166555
6.99	-166631
6.995	-166711
7	-166792
7.005	-166877
7.01	-166963
7.015	-167051
7.02	-167140
7.025	-167231
7.03	-167323
7.035	-167416
7.04	-167510
7.045	-167604
7.05	-167698
7.055	-167791
7.06	-167885
7.065	-167977
7.07	-168069
7.075	-168159
7.08	-168249
7.085	-168336
7.09	-168422
7.095	-168506
7.1	-168587
7.105	-168666
7.11	-168743
7.115	-168818
7.12	-168890
7.125	-168959
7.13	-169025
7.135	-169089
7.14	-169149
7.145	-169208
7.15	-169263
7.155	-169316
7.16	-169366
7.165	-169413
7.17	-169458
7.175	-169501
7.18	-169542
7.185	-169580
7.19	-169617
7.195	-169653
7.2	-169686
7.205	-169719
7.21	-169751
7.215	-169781
7.22	-169812
7.225	-169842
7.23	-169871
7.235	-169901
7.24	-169931
7.245	-169962
7.25	-169993
7.255	-170026
7.26	-170059
7.265	-170094
7.27	-170130
7.275	-170168
7.28	-170208
7.285	-170249
7.29	-170293
7.295	-170339
7.3	-170387
7.305	-170438
7.31	-170491
7.315	-170546
7.32	-170604
7.325	-170664
7.33	-170726
7.335	-170791
7.34	-170858
7.345	-170928
7.35	-170999
7.355	-171073
7.36	-171149
7.365	-171226
7.37	-171306
7.375	-171386
7.38	-171469
7.385	-171552
7.39	-171637
7.395	-171722
7.4	-171808
7.405	-171894
7.41	-171981
7.415	-172068
7.42	-172155
7.425	-172242
7.43	-172328
7.435	-172413
7.44	-172497
7.445	-172581
7.45	-172663
7.455	-172744
7.46	-172824
7.465	-172902
7.47	-172979
7.475	-173053
7.48	-173126
7.485	-173197
7.49	-173266
7.495	-173333
7.5	-173398
7.505	-173460
7.51	-173521
7.515	-173580
7.52	-173637
7.525	-173692
7.53	-173744
7.535	-173796
7.54	-173845
7.545	-173893
7.55	-173939
7.555	-173984
7.56	-174028
7.565	-174070
7.57	-174112
7.575	-174153
7.58	-174193
7.585	-174232
7.59	-174272
7.595	-174311
7.6	-174350
7.605	-174390
7.61	-174430
7.615	-174470
7.62	-174511
7.625	-174553
7.63	-174596
7.635	-174640
7.64	-174685
7.645	-174731
7.65	-174779
7.655	-174829
7.66	-174880
7.665	-174933
7.67	-174987
7.675	-175044
7.68	-175102
7.685	-175162
7.69	-175224
7.695	-175288
7.7	-175353
7.705	-175421
7.71	-175490
7.715	-175560
7.72	-175633
7.725	-175707
7.73	-175782
7.735	-175858
7.74	-175936
7.745	-176015
7.75	-176094
7.755	-176175
7.76	-176256
7.765	-176338
7.77	-176420
7.775	-176502
7.78	-176584
7.785	-176667
7.79	-176749
7.795	-176831
7.8	-176912
7.805	-176992
7.81	-177072
7.815	-177151
7.82	-177229
7.825	-177306
7.83	-177382
7.835	-177456
7.84	-177530
7.845	-177601
7.85	-177672
7.855	-177740
7.86	-177808
7.865	-177873
7.87	-177938
7.875	-178000
7.88	-178061
7.885	-178121
7.89	-178179
7.895	-178236
7.9	-178291
7.905	-178345
7.91	-178398
7.915	-178450
7.92	-178501
7.925	-178550
7.93	-178599
7.935	-178647
7.94	-178695
7.945	-178742
7.95	-178789
7.955	-178836
7.96	-178882
7.965	-178929
7.97	-178975
7.975	-179022
7.98	-179070
7.985	-179117
7.99	-179166
7.995	-179215
8	-179265
