0.0,159828608257.62164
0.12492192379762647,1644108274.1661513
0.24984384759525294,365327129.05508065
0.3747657713928794,152898303.62984994
0.4996876951905059,80976004.88343452
0.6246096189881324,48098543.33362983
0.7495315427857588,30273737.564701796
0.8744534665833853,19611685.711000167
0.9993753903810118,12736079.610335194
1.1242973141786383,8070313.85595979
1.2492192379762648,4838815.769944565
1.3741411617738912,2613208.1024466073
1.4990630855715177,1167201.1360373395
1.6239850093691441,455745.46901742433
1.7489069331667706,581482.2313341965
1.873828856964397,1871189.829382504
1.9987507807620235,5077214.618076451
2.12367270455965,11923345.157983577
2.2485946283572766,26821183.041699138
2.373516552154903,62606520.00190601
2.4984384759525295,166014290.48934707
2.623360399750156,531708755.46832913
2.7482823235477825,1038407569.263093
2.873204247345409,495870975.86138874
2.9981261711430354,225863104.35536432
3.123048094940662,128695997.57505116
3.2479700187382883,84613191.26957878
3.3728919425359147,60893580.64486455
3.497813866333541,46518821.7329824
3.6227357901311676,37060148.72066831
3.747657713928794,30459830.90745272
3.8725796377264206,25622758.62303767
3.997501561524047,21950621.467729922
4.122423485321674,19084224.718986418
4.2473454091193,16785485.277793817
4.372267332916927,14909501.601253685
4.497189256714553,13354272.757991107
4.62211118051218,12042597.037125284
4.747033104309806,10923656.348208087
4.871955028107433,9960231.16241776
4.996876951905059,9120789.529995063
5.1217988757026855,8384531.550655088
5.246720799500312,7735557.276729513
5.3716427232979385,7158018.023544057
5.496564647095565,6642097.933138062
5.621486570893191,6181478.809902711
5.746408494690818,5771338.879785221
5.871330418488444,5408255.968389509
5.996252342286071,5090600.498143881
6.121174266083697,4815525.617090813
6.246096189881324,4579870.312357498
6.37101811367895,4380345.849680247
6.495940037476577,4216593.010903099
6.620861961274203,4085282.0020535556
6.7457838850718295,3977539.479044907
6.870705808869456,3880727.5488887154
6.995627732667082,3783474.760026003
7.120549656464709,3680925.493502883
7.245471580262335,3577514.401958069
7.370393504059962,3482618.097752402
7.495315427857588,3403896.948744608
7.620237351655215,3346015.84254623
7.745159275452841,3310546.53433325
7.870081199250468,3293406.8884951477
7.995003123048094,3286764.794256368
8.11992504684572,3280322.0415955754
8.244846970643348,3264558.932707285
8.369768894440973,3233260.1003720826
8.4946908182386,3183997.655309537
8.619612742036226,3118012.6634963993
8.744534665833854,3039993.2465192624
8.86945658963148,2953727.3133969367
8.994378513429107,2863197.8147653067
9.119300437226732,2771907.8609164176
9.24422236102436,2682021.029565289
9.369144284821985,2594985.7855921304
9.494066208619612,2511781.473414152
9.618988132417238,2432760.672991531
9.743910056214865,2357883.3729371657
9.86883198001249,2286665.2702593813
9.993753903810118,2219282.366539662
10.118675827607744,2155261.66333037
10.243597751405371,2094075.358481531
10.368519675202997,2035699.3259633123
10.493441599000624,1980074.7953038267
10.61836352279825,1926492.595607203
10.743285446595877,1875625.631548574
10.868207370393502,1827020.7373518266
10.99312929419113,1780693.1604504276
11.118051217988755,1736613.0528872272
11.242973141786383,1694650.7574443
11.367895065584008,1654956.174987863
11.492816989381636,1617149.4681024014
11.617738913179261,1581315.627188441
11.742660836976889,1547199.1896728429
11.867582760774514,1514833.904479822
11.992504684572141,1483761.2958200497
12.117426608369767,1454144.059207255
12.242348532167394,1425501.4574571438
12.36727045596502,1398075.5713392312
12.492192379762647,1371468.1388764714
12.617114303560273,1345697.810414296
12.7420362273579,1320596.6648916285
12.866958151155526,1296235.1101869026
12.991880074953153,1272458.0238686204
13.116801998750779,1249155.729632179
13.241723922548406,1226568.8362152916
13.366645846346032,1204319.9230539973
13.491567770143659,1182619.2739806925
13.616489693941285,1161427.7741664278
