-325.9162304	-11.35676265
-299.2146597	-10.21666667
-274.0837696	-9.251723386
-248.9528796	-8.111780105
-223.8219895	-7.234336824
-200.2617801	-6.357046248
-175.1308901	-5.567102967
-150	-4.602159686
-124.8691099	-3.899716405
-101.3089005	-3.109925829
-74.60732984	-2.232329843
-49.47643979	-1.529886562
0.785340314	-0.0375
49.47643979	1.542233857
76.17801047	2.419829843
101.3089005	3.122273124
124.8691099	3.9120637
151.5706806	4.702159686
173.5602094	5.316797557
198.6910995	6.281740838
226.9633508	7.159489529
250.5235602	7.949280105
275.6544503	8.826723386
300.7853403	9.704166667
324.3455497	10.49395724
