-275.6544503	-12.92687609
-252.0942408	-11.43708551
-225.3926702	-10.20948953
-200.2617801	-8.719546248
-176.7015707	-7.229755672
-151.5706806	-6.002312391
-126.4397906	-4.86236911
-101.3089005	-3.897425829
-73.03664921	-2.757177138
-51.04712042	-1.880039267
0.785340314	-0.0375
49.47643979	2.067233857
76.17801047	3.119829843
99.7382199	4.084620419
126.4397906	5.137216405
151.5706806	6.277159686
175.1308901	7.241950262
201.8324607	8.294546248
225.3926702	9.171836824
250.5235602	10.3117801
275.6544503	11.45172339
